pid	English	Chinese
417997	The Sophisticate	“优雅不朽”彩妆套装
613368	Eyes To Mesmerise - Mona Lisa	情迷魅惑眼影霜（色号：Mona Lisa）
613370	Eyes To Mesmerise - Cleopatra	情迷魅惑眼影霜（色号：Cleopatra）
613369	Eyes To Mesmerise - Veruschka	情迷魅惑眼影霜（色号：Veruschka）
645677	Filmstar Bronze & Glow - Medium/Dark, 16g	荧幕女神二合一粉盒，16g（色号：Medium/Dark）
418001	The Vintage Vamp	“复古女郎”彩妆套装
702765	Magic Eye Rescue, 15ml	奇迹眼霜，15ml
677623	Light Wonder Youth-Boosting Foundation – Medium 5, 40ml	光线奇迹焕美新生粉底，40ml （色号：5 Medium）
524270	Filmstar On The Go - Some Like It Hot	轻装荧幕女神彩妆盘（色号：Some Like It Hot）
677625	Light Wonder Youth-Boosting Foundation – Medium 7, 40ml	光线奇迹焕美新生粉底，40ml（色号：Medium 7）
677624	Light Wonder Youth-Boosting Foundation SPF15 - 6 Medium, 40ml	光线奇迹焕美新生粉底 SPF15，40ml（色号：6 Medium）
677627	Light Wonder Youth-Boosting Foundation - Dark 9, 40ml	光线奇迹焕美新生粉底，40ml（色号：Dark 9）
677628	Light Wonder Youth-Boosting Foundation – Dark 10, 40ml	光线奇迹焕美新生粉底，40ml（色号：10 Dark）
677626	Light Wonder Youth-Boosting Foundation – Medium 8, 40ml	光线奇迹焕美新生粉底，40ml（色号：Medium 8）
532651	Matte Revolution Lipstick - Sexy Sienna	传奇哑光唇膏（色号：Sexy Sienna）
