pid	English	Chinese
904881	Phyto-Lip Twist Tinted Balm - 3 Peach	植物闪漾唇彩笔（色号：3 Peach）
904800	Hydrating Long Lasting Lipstick - 24 Prune	抗氧保湿唇膏（色号：24 Prune）
904717	Nutritive Handcare with Harpagophytum, 75ml	舒润柔肤护手霜，75ml
904726	Soir de Lune Eau de Parfum - Lemon, Mandarin Orange & Bergamot, 30ml	缘月香水，30ml（香调：柠檬、香柑、佛手柑）
904741	Eau du Soir Perfumed Deodorant, 150ml	Eau du Soir 香氛止汗剂，150ml
904748	Extract for Hair & Scalp, 30ml	芳香护发精华液，30ml
904886	Phyto-Lip Twist Tinted Balm - 13 Poppy	植物闪漾唇彩笔（色号：13 Poppy）
904916	Phyto-Teint Éclat Compact Foundation - 2 Soft Beige	轻柔保湿粉饼（色号：2 Soft Beige）
904933	Frequent Use Shampoo with Botanical Extracts, 200ml	植物洗发香波，200ml
904939	Moisturizing Perfumed Body Cream - Soir de Lune, 150ml	缘月润体乳，150ml
904977	Izia Eau de Parfum, 100ml	Izia 香水，100ml
904978	Izia Eau de Parfum, 30ml	Izia 香水，30ml
839616	Mattifying Moisturizing Skin Care with Tropical Resins, 50ml	植物净颜控油保湿护肤乳，50ml
904923	Phyto-Teint Expert Flawless Skincare Foundation - 0+ Vanilla, 30ml	持久粉底液，30ml（色号：0+ Vanilla）
356821	Gentle Make-Up Remover, 300ml	温和卸妆液，300ml
904823	Phyto-Eye Twist Long-Lasting Eyeshadow - 11 Copper	漾泽眼影彩笔（色号：11 Copper）
904735	Eau de Campagne Eau de Toilette - Jasmine & Citrus, 50ml	绿野芳踪香水，50ml（香调：茉莉花、柑橘）
904776	Facial Mask with Linden Blossom, 60ml	植物舒缓面膜，60ml
904799	Hydrating Long Lasting Lipstick - L23 Flamant Rose	抗氧保湿唇膏（色号：L23 Flamant Rose）
904821	Phyto-Eye Twist Long-Lasting Eyeshadow - 9 Pearl	漾泽眼影彩笔（色号：9 Pearl）
904880	Phyto-Lip Twist Tinted Balm - 2 Baby	植物闪漾唇彩笔（色号：2 Baby）
904901	Phyto-Svelt Global, 200ml	纤形塑身乳液，200ml
904903	Phyto-Teint Éclat Fluid Foundation - 2 Soft Beige, 30ml	轻柔粉底液，30ml（色号：2 Soft Beige）
904917	Phyto-Teint Éclat Compact Foundation - 3 Natural	轻柔保湿粉饼（色号：3 Natural）
904932	Self Tanning Hydrating Facial Skin Care, 60ml	补水面部美黑霜，60ml
904934	Sisleÿa Global Anti-Age Hand Care SPF15, 75ml	抗皱修活护手精华乳 SPF15，75ml
904972	Phyto-Blush Twist Long-Lasting Cream-to-Powder Blush - 2 Fuchsia 	植物闪漾长效腮红膏（色号：2 Fuchsia）
760804	So Intense Eyeliner - 1 Black	极致美护液体眼线笔（色号：1 Black）
904882	Phyto Lip Twist Tinted Balm - 7 Coral	植物闪漾唇彩笔（色号：7 Coral）
904924	Phyto-Teint Expert Flawless Skincare Foundation - 1 Ivory, 30ml	持久粉底液，30ml（色号：1 Ivory）
904927	Phyto-Teint Expert Flawless Skincare Foundation - 3 Natural, 30ml	持久粉底液，30ml（色号：3 Natural）
356842	Comfort Extreme Nutritive Lip Balm, 9g	舒护润唇霜，9g
839619	Phyto-Lip Twist Tinted Balm - Kiss 17	植物闪漾唇彩笔（色号：17 Kiss）
904715	Cleansing Milk with Sage, 250ml	植物平衡洁面乳，250ml
904727	Soir de Lune Eau de Parfum - Lemon, Mandarin Orange & Bergamot, 50ml 	缘月香水，50ml（香调：柠檬、香柑、佛手柑）
904736	Eau de Campagne Eau de Toilette - Jasmine & Citrus, 100ml	绿野芳踪香水，100ml（香调：茉莉花和柑橘）
